account,owner,RLB,RAY,ORCA,mSOL,SOL,BONK,UXD,jitoSOL,USDC,USDT,ETH
DSScc3jMuX4yaKemxe3VNZqeXnBDncAJtWUtEphN5F1d,2fGziZDyXLUK7D55ci7oiGfRxfzXCovePkCNGz3BfkMx,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Gug8regituzcYbrmSXBrauZGxnf2kwqbBHnhjzWc4UWQ,6efo7T497tu9Ghnrh3zMsypM7i88rzPHGEXDkwWvJWKh,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
CsU1YSkGG8BrnbypXR9nwT5R2VF429Fn1bTqxjbz9MX4,HszDrPnABCEcVjBkXoZrHuFULcvXqUrb15SBsDSeAKZv,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
DZA9q3oF3EwNbZ1AV23Enpzz8mEe39KscsiKzr4ngKAJ,6NSEGGUWMuRRXwPFV5xFbsivxhybx7vJ4Wxk2f8drZ26,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
7dGjTdYwB7D7Vh42xtb2336p91VVF5WePRvnLWhPBH9M,B2MhxCCPipp85D6LFdqd94Q5X5e8gy3dsGmHDxFH5GSV,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
EoDfmckqBWbgcyVgLdsxKV7Ke9TQCMgepTXacGt6ukGm,3joBAd5dcLPtpKmAWnDB1aJzTS9gMeXEBk2GLk8LMBr2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
EC8bGncnJVBchbT86rpm21CKFPGEf5UsMsit3JP4w8DG,HKbCnKC8cEsGwCQngrVdYkavAFdW5HR3iBNeU6f65FmH,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
8hBnNdQVuBkaXz4UiLhvqkdQHrAysBRpPV98kNUFqZta,AbsjbS4yDkvR2zZ6S6Uobojq7jQvGfyL3VF7CUyjpyMP,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
AmFJ47zK9PpYjpU4M7phkq73YpfVjEGtR6GSL6DfsWWk,AGZjLH1oa8h7wiSfJPjMy2s1oMQGEprDWCorPMCM88NQ,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
6bGJYjdphpSDubX17AmcrMKrGGGEbka4LeCp3nh3rnNa,2w4Uy1Q4uDPFBesHhz9KMJM19sGGvCAuZcTCXMLdxGmh,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
7traZ93dmKMVS4MKGDKDuKppkoERrnPdYN14GeerxCEt,3GR96itaNxoxBGC3DtsjLLGdkRbniPrPDvTbyG5DC6dn,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
A2PaWmbstoXGb45gw4EG8fL6ZJy2qQGJcHDJZeiQwEQ2,7MjxiJg9QHRSwiVNqKf8AAghxcQv8bD2sgPpJ7fGwxdq,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
A9hdxvzQBqERxBfZGDJp7BPtAaSfL2Qp6kdzrVxCtdXd,9EaFqA148eGCLC3EqRXV8nSfoQXv4M5CbBqNUwwVjXjz,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
Bv7f1BCQE98U24nXJpy6oTnZrU77p7WXzmZ6FMSuLnbv,4TpFBfKjQkTToejUmguNuzqufFBrsvS7i6BTrXehbKAe,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
7JdAWpxCVJsBX9gYF7os9RySxK4Q9dnkad3XaZgVErPx,Dw2YNZxJxodVwST4HNhGWdViv7WwwkUKBsZ3PZmxMFRz,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
EA1YTndtpd6br7AuT5zGz4H392BtRgPoEGQUvTxWu9nq,Hb9XKtm8rFTB14Hpo6P12LRxxidyanEWK3eDygyGr1e1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
HHNzwSwiTPkFP6Tv466bLYb517AdMPYqQoRAF7B2BxBg,DTdh9wRxPNUwYUCx1c1W1581dCwGdQN6hm6yXuPZB94a,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
DmbzBdNPWFSaxK2BzkeBcbsEvGkisJA1XkCE2Zf5tjQd,6UmzKcv1xoCatVwqCms2awwCrhztBkKbcwpLLifEf1gC,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
6nexS99FFKTymp7Aqx19XAukaArCD5upZFtFFLQnyU5E,8SoxqVKg9qxWThNgKjVtbb7Ddo9UHQtGAL6dBp4USYm8,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
26b45baUBzniTYpk6wWSbc4gWUKWB5P8sMBsv2CZ8RAh,3hrqeWfzNxMwMy5TaGnsEhTrjRAotHetcJsFoND7B9yv,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
B6eX1KRzCHg9eoFtAYZcTStsStnUdg57RpZHwHncZ4pj,4YKitTHfxijy19r3dAimGNvjmfzcANPrfBskxVvfcqm7,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
BVSw7Y6JqnJ3mb9YZDYkgKdCbHAzCF9TtoMZShJwUeZK,7MBk9xvs3Exoe6cVYbhW2zihXHrnHmTG8yXLx6XpMuPe,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0
FFYs56d6ATzGuD8EyAUyJfcqxUZpm9ccMtJhas9hDJLV,HvUG6nNiqzb6VVv5ZGKf5KndUPbjhk3KGUL9utmXhXkk,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0
HpfM3zNoUcYpQ6RQgEjUwtHwDQhFQmBk7b1g3odMQNiW,2nKduGcXy2uYntG7vecCKnywZg99QdxtZ7y524jjYvV8,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
E9HajsL94e4CxMd2egWk5PdES8iNdPtNRrMN82ZJgnYd,5cfJ5oim9gdY1kBGsTqnyHjPbV9gLNsDPuJ6zEhznJxb,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
JAYXTRah4VzFRQ3sQfjKqhgV4HQAAdsRqwvWQqKTAi2a,3M1VkVKibfGghhpaY4DhLJUXnBks1TCBE9hCUsAWJJty,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0
DgwvDzKZTuGLK7daXVVKfgEfPH4f7nDpYChh2EPptVXH,GyGC5f7sZxZN61mAFNttwTw7KXUR7CMGHTFsFupQaipq,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
8g6a3UhmFbzHm135fytStNgDAqGT2w3xgpkGC6ScKfa8,FmYNznZPPDUkEPJ9Rvt33WHdcir9BhFyE8Cup7noQH9d,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
Fnw6QJvds6LNLkwb5uFU7Ypeq4cg6uoA9AJkNgZcAWWd,GZc14x3a9HuL6rAQNhcJpuPuuheifRhEbtHNQzJzPmm3,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
7quP7Au3nFsPPi7muFs3ozCSnM6BgE9cPuUo3Xtz9cdQ,8KzrbHiup39X7Zw9grvh7gS9ZcA1zuhLGqgYguSjwnD6,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
4ZWesAGuwyJ6UDmD5PjTRMdKQq6148L5QzGyBKXUDv8k,YRF3Mbt2obcAQK3s47VbQb9jnfyPkWXJZHGyiSid6Fw,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
KPuAf3gHCnC9yxxAgsfF8qDtc412m5hwym19P3dyPfP,CyPMCXHmk1aBuqZrMTfoivLyKMuuRkkKbmrhpqEqsVcn,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0
qLNon8oP6WFaTk6uStEUSADYKvZVthbrZinyKZ51o6x,CUkjhYe15uoqFkKcprb1YTVXnVzEf7DUVZnfmhv5X5aP,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0
DixPv5MXdRpJAwYUnPKRHSgMc2HzhZm2myDKCQbFDB33,54EZwadxvixgQjtrcj42NuapXJ6hi3hTBfm8nM2Zny6v,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0
ASwrb2XcsQX1N8iKeCvmh2xS8XfY3fD4rrmiS9bsQ8eT,7UnF17izt2hcQLuBj7aZ25LFsvMwtd6ATPyLv4Wp3kX8,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0
GKaTsWeGBEPVddSwBSiDJs7GMvSC1ZJ2mNHbcT8JyWA6,BLgSaUxhwqRpS7s288KBFxi3uhbcxS5y9BkPEFbVcmrh,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0
Hs1vUbaF6vmSmZxxfKKyHbP2roe9UvAXPqKqUuAwvNJ8,515Y4xz3ck2HqACdgptJmLgsxNkduJ966J7cKVyhPeFQ,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0
CKGUrH9px86AaKAAnyw7jwtQL38t6rUHb7VUnHhk8tCW,4nGGnLFnFmfZjkmmWpYvxke9PtMjeDMqrVL3QUdXyxbx,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0
6j4ownDD2BFHaJNWP5vjgga4jgJj9iGTaZfoLvrbEKUo,8QrarBvynh8toahQFMkcDpVS6FBRS2MGPu9RkWbbPdRs,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0
A5TBufdP36gaWQ9tbkMokX7BqDqMvChXp9D74bDDZGsb,4fPuATh1VC7cUpoDXu9TKa7MT8rwzEdPDLnxmhSAbeEU,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
FQU6hAjzWJD9pveY8jrVbfxBjr7SeJdyX8KJkjo2CHQD,5jM3FA1udUSLwN72mnPi1cpVAMfcYUDG4cnRYMEhZAdM,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0
G7Y4LWufX3ieZJD6kB3ii7RhCG52woxJhZzuZTpZCZ56,9v88DNE8Nv9h5ey7jctWnFdsB7Nq9VvBFainsYyuj2Ki,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0
CxPzCK4XLEeczXjuGP6JDrufsWqXgdzmtwrXXtDpX2GJ,6FEkzWFwFFCrmc7ne7BHHBjPYX85F3Nco2fjUhmVCLv1,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0
Gxxh5oTKNJQwgsBS3cbWhe1yFPDyEv38UiLrFE69Phab,42i4VhjfjDv1DYdSfGsZXW53eGqFhBdWU6Lg6FcoPNg8,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0
p6AY5nqLtD6fQPGqGK3eMNxWjpNWQD7XhqKanHv8kan,hAFvdcZ2K5uBeUJG1VufxvMiF75qp69umup5aG5jQqo,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0
9UsurjHWL6v22RiSjkfjqvYzQyZ4R5BEJLFhB1rpdrjP,HkbpGSot9k4oM3XhVvZ4x6uF8rd8KJ2hKRkpyuxDbeBx,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0
63ZUMdtGCtRBfsRQGLuyjodLGTVsxzJwc8Kt3aPPg9bn,h36wDZWxaEzZe2JC59sZ2Gom99GPjocufUqNd93hC2N,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0
Cgpz28dnvF6vDAS4r3jrRBLJ7sQaMfRmFgc2dsK1vSGe,6VYgMP3HvDT8Hnu1Lcd6bZWXxe5kqdNkN9bZsWMfxkkU,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0
8jbDLr6nWa5N64F9UX4B5v5uJhRjVxJStjetAgPKWpB9,8uSqytiNJ3YViqcLfMXMR1pBymQXNejc91qtcecCYYnF,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0
G3QWQggojacMT4XMf9AjLaZdBC2hK2fa8fcDcfHRjFzT,7KMjzB5jdRsvuinmkpMrxC4GuX4tFhCjn2MiYYCEqPcL,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0
31oGJKJtRwMQ7MdyZehb2V8pFDxfXy7J5uYjJSJXbKsU,AsMKFkVRiR2maJf9LgCA4FHdG8Fb6cLedPgp49RHVEUE,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0
DgMhUZUyQCi9wLZZUzJamEUVzvcXhg28YF76ybzM61GH,2Em5B5jtWXJUNfzSdatoatr8Dn8YrYWYQGQGBvtndiX3,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0
EYdTVWT7CZMZNQQCEGjGuhug9cssW4aUB1Lxf7vAnqjt,4j2t91BjWC4RhMxZ5PZJGEqv7ZoCfZYU72YKM5qsgfUS,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0
8derMsx2rFnd2ycDnC91F6kuaiGFhZxSpdoG1UcPckh1,2NQy9oQcm5XP6QEokXZnTYhsW76mpNtyzwShJ6ivWjWQ,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0
JAz3byaWpyR2XfkpXhVd8DMRurtEWRMuMPgZko3rC2Qp,J1dhEW964b3rpxXVjsyr4ZY1vdKPLinFatrdPYVN8vFQ,0,0,0,0,1,510,0,0,0,0,0,0,0,0,0,0
3Xd8DTvgWpSbDNBPKYMFxDFqTdew8a8QRVgd3VzYL7Bx,FJis1JGkS8sCu1eymUWoHemy4JMVxtmuSmbVwNtt6mne,0,0,0,0,1,522,0,0,0,0,0,0,0,0,0,0
4orPTnxpzTCChxjnFZwjFT4xLbDCX1ZGUpn1spMrPvpu,8u2QmRZXBkXQVa1zbPBNKqrk9Lk5tK61S9CTvTzzck1,0,0,0,0,1,522,0,0,0,0,0,0,0,0,0,0
BcGPqHTnM4aTxttxRY44MaZ7qjVBCgcd9uJG2mC6nE2D,B28mKAiR7HGqD2UM1uKFVcmBcxjdvYxDr7bfcwMsiMbb,0,0,0,0,1,547,0,0,0,0,0,0,0,0,0,0
AVitr1zgkZmo6Rg7uRV96obG1Sk7aQ5SpFnpuusxfVD6,Cmmh3Gdrz7KvCXrqP9zqa1vb67i8VeQS429bfZmBTJ21,0,0,0,0,1,559,0,0,0,0,0,0,0,0,0,0
FAjJrRJ7eetDjegeGq5p2N84ppgsqMgcbq6cej8uugb3,CseAya9wCstELjqnnN63tRvpjPUFYwrNFFTkV5wCWAnf,0,0,0,0,1,559,0,0,0,0,0,0,0,0,0,0
7JqgaeY5Ksu94A3rcLTpPmDhdL8p8QpyBxAESZX1btRq,685hTdxWjBQhKwQD3ayExJYLsUBYoXjrDmmd7aNwvy6b,0,0,0,0,1,571,0,0,0,0,0,0,0,0,0,0
Cwz77WGjEAkKgi4h5Moxde7vbrL7D1CjV31fhAvQAbpX,5s5h65DsUb2P7r5q38NsiwnR646ECUpYfYmbPt1vri97,0,0,0,0,1,608,0,0,0,0,0,0,0,0,0,0
DBphEwsX3DHJ8GXak8BV6X9NPYhBJ3Vt986jshDCykud,HeohjHu8jiJ4gpEYnGakdfv4CxaFcCAS6iEfjLM9p1Ha,0,0,0,0,1,620,0,0,0,0,0,0,0,0,0,0
CwyJ2AjBGff4LAbuVZHEvSjY85FdPCGjvip1vN4tCGLn,HF9ywQNQNsu1Jj8Nf95mzLRDf4gyL6ekDa7gVHjr3Mnn,0,0,0,0,1,620,0,0,0,0,0,0,0,0,0,0
2ujdERDBVMNhJr81GageMbxrCc3XfJdHYEQ43ZGWi87K,4ULhASByyNafHdp8HFAu8F7JWU8vZY73gmk11wWGpBH7,0,0,0,0,1,656,0,1,0,0,0,0,0,0,0,0
8RfdZy2K2Q7hqLeB6NmNjS1nRcomnKNn98BWJPjZkMGi,DanayVvgHg3dFjhJgjNECxU589vGjzmwRBBZ7nCMVzUg,0,0,0,0,1,668,0,1,0,0,0,0,0,0,0,0
EfJw5RvyXVwzppGBHuq3MY3Rm3sWktJhwUZ4voo2i2nF,8wxVL1yY3HcNbDjko7iyvwZvnbPnZ7DPm79d9RBDMRvF,0,0,0,0,1,681,0,1,0,0,0,0,0,0,0,0
HkWqtyYbiApG9xafanznEejD1FkqD8qaWfsmwhVx2tc7,8DNmn6ufEC19JCtpUVKg9sbex1MjocDgAXATbfXgM2CQ,0,0,0,0,1,681,0,1,0,0,0,0,0,0,0,0
DPmDnAsmxqtGBcNDDZhVYxAvCaQ4gBoX6cEWgpuStKDj,EvwFEpbgAxpchVfnTFuR6VSH54eUEsrptWwWsqBpy9s,0,0,0,0,1,705,0,1,0,0,0,0,0,0,0,0
G8zwzrBozZt5W8bvJLqaDzqFPYam3WBh8Z1LiRrmwPHZ,94tfWFoTJ1DsLAdt6DShXHmF8my9QfGBJaB85QfufTpo,0,0,0,0,1,729,0,1,0,0,0,0,0,0,0,0
Emn5G4s4bVhpdG1YZAARDKAb3xj6hwtY8iR2b2RmT419,58DVtxjTAMWRYm19gizP4FEoFELsZFALKgnqKE9zxcBh,0,0,0,0,1,729,0,1,0,0,0,0,0,0,0,0
6FmKiHhFBzi7k6z2sv7LGmovzxeRVJAcPMQXEknzb1FG,DUQ8HYhXY3gTPAfuEJQtrDr3QtURX9wCTR4hnfUMAAWu,0,0,0,0,1,778,0,1,0,0,0,0,0,0,0,0
DqiqR3yFS5xN6EHTrtgNnDkN4VkaUR47LyXdGijc9NEc,3vEBKapMmeb3bx39EWQhmV6AkTfnovRB7fQAZw4XvBDe,0,0,0,0,1,790,0,1,0,0,0,0,0,0,0,0
5ZJTiXSkVkFJEnPtkGUcmXhz6Waqze4KdLBsZmfpMLFt,8J2RsfmqF7seLuvSBYysZiMx9WZ8tdvUmk1zizforYLk,0,0,0,0,1,826,0,1,0,0,0,0,0,0,0,0
H33c4rpuVSKwVhbngnhqcTr4B35x7FMUb9Bp67fAPLko,6jMQrEn88MnHAWqPm3SkSFy98d2x4woofeXFxRW2tsUS,0,0,0,0,1,826,0,1,0,0,0,0,0,0,0,0
2Mcdo4yg7jKbkr4vW1U6ALSGs3V8s5gB5K5zJFFCQpJz,HJHjCp4yBgC5RBv5aLKG7iQQdPVdyM8yF8tBrXZr8yze,0,0,0,0,1,863,0,1,0,0,0,0,0,0,0,0
AHKEiLeTpwsXVHGt9PdDc5TsuoEfguCFaCLv9yvhoWsr,GRD7VR6LrrjrsWAmo1PxUgg7uYVgwzVAvThsnzRLRFRJ,0,0,0,0,1,899,0,1,0,0,0,0,0,0,0,0
HAjYoxSLUvry358aVDMDgwPUQ1w6V3uBV5J6ZFCL4h8h,4mgEpbhPb6Km1d1XPWAg9v9hgFsFGRABwgbrVexQmVyx,0,0,0,0,1,936,0,1,0,0,0,0,0,0,0,0
7X8YRecHhn5f1G24AbvUyNXVomZ7PyveBhZ3dzhM7RJU,E2h1ir3ZEVB3wG29rWmGTWoeanqSPqp9vrHfNEAkwMGW,0,0,0,0,1,997,0,1,0,0,0,0,0,0,0,0
HXfyJyB262LYyzjskCWRRRY1hUkFyAVmyUDBzBnyQDS,8VzdAbAZwbJ1kA6JR4kjpAtPG5MGyUfXGCTmemWcyQco,0,0,0,0,1,997,0,1,0,0,0,0,0,0,0,0
BzC8gptcm2qPEXcQu4Za1B97s2sJDReuwGLV5vfqVdw8,zMYHJHNuM2fi6hFRiFANm8JMc3LvejvbvnjyJrxyPFD,0,0,0,0,2,1009,0,1,0,0,0,0,0,0,0,0
8s4Vm4GismVYUnNka8v36meq6CuX3gTH5bsBi1vJyMgn,FKVLnKAqzzan9uiumF5wR1oZ1R9CE1qB675LqJVjh2Wm,0,0,0,0,2,1033,0,1,0,0,0,0,0,0,0,0
HqfomaoRxd2M5pE2uq7ExuyUY2RR16PVrkjJSMBtHtNe,HcRa9oFBanzRXEECr33qCfgS9ziyGZShiLFMsBtruWwD,0,0,0,0,2,1045,0,1,0,0,0,0,0,0,0,0
AzpGmwHzmvFM5AH6tRwTpNfDQvpzHtS3iDV6bi8EVCX7,HEJnjHkwGWrSNzGLNDcmy9QPpcrATYVPp7Poswb3cti3,0,0,0,0,2,1045,0,1,0,0,0,0,0,0,0,0
Bk2bavJbfmXDUZNic9cKp2956G3R2V8pNXFcnfrwPsR,7VDZk5NpsgmqmDdagpRymK7XURbk69GCUuj5qAE3u8pD,0,0,0,0,2,1070,0,1,0,0,0,0,0,0,0,0
HBQwztApz77M8Az5fcE52nmybMtBSMGjgoZ82k1THsob,9Kof8DLPPQLrTX3pXUMRW44Vt5AExj6k9nLdsWA88PSB,0,0,0,0,2,1082,0,1,0,0,0,0,0,0,0,0
SHjvD8jFVuJM6su1zCai6KyRMJiBU493KjFF2YiQxks,GPES7jwe8PC7BHdEgsZk2MNzGwBNAsfyc6PULEaeKaGr,0,0,0,0,2,1106,0,1,0,0,0,0,0,0,0,0
7JKW2kwTRQLzH6AL7xFcrUTRdi39Jm1LwraamHp9NhWP,Hh9T58DpcfParXk6FiHRGyP83ZQk3ApL2g1Vf6Lse6Ao,0,0,0,0,2,1106,0,1,0,0,0,0,0,0,0,0
6gXhjid4VXHXL4RBv2wRxwkioWhp7gPrxvqFBLZGG5xC,DooqGjk92TVjmAHxUbSuvFauUHq1pjs7GPRbD4YTzPkV,0,0,0,0,2,1118,0,1,0,0,0,0,0,0,0,0
8cr6U5ckyZPF84jyENpLEiDd5xAMEcbh39NCARsYkXWJ,C6dv5M9F8SoSf4s3VuzesawgF12cv3FhKaiLuj2KdssS,0,0,0,1,2,1131,0,1,0,0,0,0,0,0,0,0
J4km3dL9otwi68AAa9WbnA67jnjjZsXUqtXS9jH7URxB,EKyq5jLBZG8ALwXYXQpBaNcEWRMTHVqpiC4GBTnj9Goz,0,0,0,1,2,1131,0,1,0,0,0,0,0,0,0,0
8K4ugucqDY5XqzS9ur2pBq1roQFcmQuVv2rBioSJ6wzY,5U2AvcSw9ZLUVT49m5P3nvNSvNgBJvEjHXZCsnhWEBg9,0,0,0,1,2,1143,0,1,0,0,0,0,0,0,0,0
6EXmibSbGVVb9a8tWT9mB7kXsQxMx5yUvqMJZ8XUKJQY,AMdzTL25NyzR9GkuZywcdBRuRtCvZD6SKY7NBncnJ1kA,0,0,0,1,2,1179,0,1,0,0,0,0,0,0,0,0
7gsKbXvTkai9B2hcWFdYCKpEk8JoMbXoGtsuoNPCBkhn,5Rh6QWSQdmXvnFTenaLY5ENmcZLhdiwwV1M29dG3bWfJ,0,0,0,1,2,1191,0,1,0,0,0,0,0,0,0,0
8doPhqxAaudvCN2np38gKoVgFZkqhmkVHXaPHFySCpep,ARPm93GgEbKyWD8b9Xi5y5E9418ZvMRJDLUYi45MeMKy,0,0,0,1,2,1204,0,1,0,0,0,0,0,0,0,0
3wgGzExGAUyBhsNUdeL7H4mNBECCvLarXYCP2Lh5ZhuF,FPcXmEnH2vxRnLgWDzM5CQVqCYkctjMzto7NMoCcoQtW,0,0,0,1,2,1204,0,1,0,0,0,0,0,0,0,0
5xutVSQSA3JavwSjQ6YpifgaYK5FrYwLuSoWd6oLSMot,H4QsnUhQtmxCojo7X6T96BEeSv14dCc87BudoeFTpate,0,0,0,1,2,1228,0,1,0,0,0,0,0,0,0,0
2juMDeozpu3dkZrCAzkcnVkD29jdU6P6xHGhoG9RvecC,3C8WM7xbE64hx6cExgdsJen73EV9wXwKC9LnqLrSDbFX,0,0,0,1,2,1240,0,1,0,0,0,0,0,0,0,0
AHzYDRLWwywP1qXC5xTtNt4mSTQCb4MF7s8eEuyENHoZ,DbaDMZm1vK7GaMxBnNsRhZeSUg5PFax2G5LNVYz1PWTU,0,0,0,1,2,1252,0,1,0,0,0,0,0,0,0,0
2f2xM6n2qDQtoyE9VBQ4YmhFvrM11tPieRzErAGjvXhG,FHV1TKyim9iSKjfJRjwJtbnZyns6d6aTnQserP9q5fe7,0,0,0,1,2,1264,0,2,0,0,0,0,0,0,0,0
4pdYxQT6PX5XegZ8KKA6D3rF9xmJrmxUCoq85Tc85Mj8,EHBo82SiHMvb8t9p4eJJjTykG2sA7y9EBy3rAp3rSdtp,0,0,0,1,2,1289,0,2,0,0,0,0,0,0,0,0
3EfhBkt4Tnt26CxadJdUfGfSoX5dW7137noiLgvZ2Z5p,rEg8cHWtQb55YPH1fgvhauXZymxLPgA73gdcAhZZynL,0,0,0,1,2,1337,0,2,0,0,0,0,0,0,0,0
4ZgD14nAHLGQRkm7AdRUc2Y72RyRtupdheMS6QPFKKv6,2qy9T4uMtVWEmqC6KN5DQui4Bx7SMXXP4V7Awqux4Zv9,0,0,0,1,2,1362,0,2,0,0,0,0,0,0,0,0
7ZZ8SzfP7fUv16k7AEGakfmGgYkgGft9Yau9KiN3Agji,DmyPo1PE6Ng1FSCiqSNKNxrSRA6DhV1afyiTT6XrWfwn,0,0,0,1,2,1386,0,2,0,0,0,0,0,0,0,0
9w2Un3qRnXPffWcJNSskYegHDLwjEzhewVcyXMToKSQL,GRPXKriYZNjyGtwWxuvQFw1H1cqaJH2tiDyrwcniSkfA,0,0,0,1,2,1410,0,2,0,0,0,0,0,0,0,0
6Z4Et3HJaoGZMuXRM6X9xzrdLRNnFTvjsBDva5ss2yK2,9suvLHUEwUrvKmUBQws8M6o22xBgoc55gxo2x6j54y5,0,0,0,1,2,1422,0,2,0,0,0,0,0,0,0,0
HiBgFEjFr7PLEnaPPw6zkEEHxvKyX3kLtEtDH5tJE18v,9bHySLP4JtRZxPKV37ecBBGncmAcmZMrcsucbjRJnggu,0,0,0,1,2,1435,0,2,0,0,0,0,0,0,0,0
DbMECbSFZbfS2UmNFwX9h1QtRWxP2JsvoEZQjtJbLsN8,DKV2syHcHp8AHTo8HJZBQhaXdC4DF269hnkBR8zTLvEb,0,0,0,1,2,1459,0,2,0,0,0,0,0,0,0,0
